,amount,block,missing,sender,txhash,time
565,2.4,4387216,44280268.983394591334675254,0xEa3b864640285099BF8B3535aFFd24C83050b306,0xbd888e15f39f87e4779b824bde425f409f9d92c6533d668d7fb8f61c0ca8b1eb,44506
566,2.489559,4387222,44177146.335619961334675254,0xEc42cf333C02b0712c977C848fBCCD2316890c16,0xa21bd798f2b050e80e8c901663151357294d515a2678ec21589f4a590833a32c,44599
567,1,4387235,43960973.774671255484675254,0x893293866099a5a7ba2DdB378e5cb6e9160b847c,0x250d19648d84a200470190acde9c593e4b0a7742e279ade95ae294968236ed60,44795
568,2.489559,4387235,43960972.774671255484675254,0xFa782f42eD6ED0C5Ab1453172DfC62dbcacE3c46,0x374e019416cf9aea2e1b318e53de6e0464ebfc1203184e156881c5f355b98f83,44795
569,3,4387252,43672878.474634113984675254,0x7F0aE8b302443c3bB7d6630BAb6F101e4add43d1,0x0820f22a829874efb6c220f9e4835e77410708a80f33fc1a4675b9b7935b1a4c,45058
570,4,4387261,43541086.224748505584675254,0x00c60577346f239c0eC31E7b0Aa3cc5A72244cF1,0x0e44cf7242f00b1424ba916163d06a27f07b49449b0bd357413f1eb64a5b41a2,45179
571,0.50240531,4387288,43282676.477092952484675254,0x32Be343B94f860124dC4fEe278FDCBD38C102D88,0x335f88a9caef1105be167f0361e7e6e06a2f0c5368f0ad221839bb6fbf855d86,45417
572,2.5,4387289,43278649.148585383284675254,0xd8dB740A41E166d656Ed0Aa7D633F700611229dD,0xe96159397cf5d50acf4e5a74b6cf059857abf0a33d2729bb14e8e4363fb51b33,45421
573,2.49,4387295,43117738.115757818184675254,0xa88417fb2a9b62C0AaDee477F2dbd7eEa04C3698,0x34438dd0d8300d08f47b74f08796d7df722be14ad969c4f113c2138d05297185,45570
574,0.69241789,4387297,43068320.525895708984675254,0x76A2A954C3048Bd3c489e43844253659f8546825,0x7db86a15294abe35e94983d516b0c4263826a3b8159e3964bbd7f6a3b03736bb,45616
575,1.6,4387297,43068319.833477818984675254,0x9fc409F04c6cab588F7a22B683542747077eCBaD,0x226270fccaba25ca12266568b41e1323611289b7973bdff7f2db0508827187ea,45616
576,4,4387306,42947055.673875494184675254,0x3bE088b61fE7972CcEfD39298656Ef9b147e06B9,0x2d5a69816b33844422f5ba1274fd2df365d1a6aa7642648e20dc4544a52a2f2d,45729
577,1.794559,4387329,42369567.112343264284675254,0xa592D38AaBDbDE9D70B51bf78EBCF1D03F72d9D3,0xbde840b67007dd07766c83bafe2fe257a9241c7942c336bc2d6ff659bf0f8be6,46272
578,0.44,4387346,42051158.459402855134675254,0x3670f2FDAceaC6e0d499706e91C67CC7F8FE4D57,0xdfc45bfb5613cde030017a8e910ce254e17a6bd240fdb2dca5c8223c7439f14a,46575
579,1,4387368,41658622.089044876584675254,0xF3dCE8cC09f1b2d17203abE0D821e4f0799bE195,0x795e396cb51e18e33a8b5262b85aac7ac07ad0a0aa985b1c7fab1fe790bd0b57,46952
580,4,4387389,41368940.915496700434675254,0x03184BD36C8c13EeC14eBfcD1487316e753fc5F2,0xeda33998c691ac8fb92af4f28e98af508c8381023a7f6845dfb68b23b82dceb0,47233
581,0.872021265,4387402,41178285.721044969834675254,0x2F6eDA58e28b10E2dd26F9A94d37920966542D8E,0x786ca298358021977ffe2efdeef2b039a5197462b86e74ee4d66f01feb65e590,47419
582,100,4387420,41004071.379493271984675254,0x6e689aF63d37235202093bffF26083E3dB4c2cF2,0x01138f1644b9b822a71a30aac693dcac1b6e2414f70fa3c890ee130f9318ec0e,47590
583,30,4387453,40459018.853915165084675254,0x2E39f6A961c0832612281bAA25f35B96b63b0f22,0x8648157d5557ad765eed32913f9d6bc20241078accd1369032e3e04fd66593ae,48130
584,2.4,4387468,40209635.276468801234675254,0xD2137339627c6cB8DE09EEcEea4b8160c116A30F,0x2da1db70584f9ade098a0f92f98c4302d8ecd69607df451ea96a5d610071720a,48380
585,2.499,4387475,40110333.045498151934675254,0xFf2231Aa76dC331E0a652aF4B61BDae3363a4c49,0x90a811bb4d53d88c13e7f041c237b8f59a68cd8b46823e812b83f90f70f32a78,48480
586,6.3,4387491,39903781.625276901084675254,0x5268aad792AF5238325eCfDaC320CEf080487bA8,0x23e8e30c6a34e7e9dc53a2323c11266c949d4da1661ee3bff2fe1c48c5d4c327,48689
587,2.4,4387505,39704593.652628039434675254,0xfa7e3a769943e9ADEA732E023a2d4DAe20356058,0xeb27c3319c6b3dcd79956cd215be3dd5ba0259b6acaf3a113371b925b80a45a7,48892
588,2,4387516,39545265.103309707534675254,0x66eba9D398106A9F71D186F2456A7Ef79484888a,0x717b73d09193410540c95397a8e20868126076622b9868705630cc3d89ef225c,49055
589,2.5,4387517,39501266.155416177734675254,0xD62559e4894F9148551770Ad43169E2A42Ab6707,0x1f8d668c830818a268d8274c47c84abdbe4b43af448610e2bed44683727c2bb0,49100
590,1.5,4387522,39418643.284881265284675254,0x7f9c538aF07510F5B0B7658B2859AAF5d7345827,0x622550ed9163aad5a8ca509831fb23f442a8383bd445b09bf83c6483d2f144bc,49185
591,0.37,4387535,39246340.308424363434675254,0x8d595418bec020256f0C396bEd60F15862F0C390,0x1c062330167f49917e526fb84de53b01a8d1b5d460f8e3957eb01da6804cef3a,49363
592,0.15,4387539,39225911.026799150484675254,0x53FfA1fC6EF26B7ea45BC9a20B9aEb40fF5F1b02,0x47ec90138b9e733f285c4e7bec7147b3840825cafd6494ec4c99b9f44d0d4b76,49384
593,1.6,4387558,39047699.737962886084675254,0xCC1e0A566dbd10869c071c811aBa436357858f05,0x2cfc6f0fc95b4b17c58c80a777f4c0779e24112473800dad3fc0def1334df75f,49569
594,2.4,4387563,38982689.249628589384675254,0x4f4172E2b01cf583a8A44473b67bB76931095847,0x3a971afb6c75efda2c97022264a6ad016512417f86a0dd29715814a06cea63a6,49637
595,2.49,4387581,38756245.169425693284675254,0xCf2b7c6Bc98bfE0D6138A25a3b6162B51F75e05d,0x2c0601a6caca729e89dfea119ab584581004f4ebfffbddb6020f4f423b14eef8,49874
596,0.1899,4387583,38730557.460440562184675254,0x03254FA4E4fBf69b53da6cb58AbA080A3C0cB86a,0x570bff38039d249ac07552eeafd0fd818884577baba93b4500deba2bffc73ced,49901
597,43.69011,4387586,38673533.335633337084675254,0xc8f387eB8edAC64efAE018DfD10036bDbc059369,0x7a14eca0b8c18ec3b5048ebe0161d14397c4742cf8dca575f84dc9ed16ba79fe,49961
598,1.5,4387587,38663143.103093563384675254,0xD4a634C8Fb6b755fE482d00b586506F42CaB9Ec0,0xcd163cab98b4fdb775ca252f8ac0002da1691adc4107f0269c3da8e6fa7c2a63,49972
599,2.4,4387592,38582285.760643291034675254,0xCCc2Fc91650C7EEb7D03eBB6a9948990A764A905,0x024ec5d5cde5d20b9e55be16d869db8336acd07893b7580988a7c386b0152bd3,50057
600,20,4387597,38516258.889765059284675254,0x88F28B010F5403aC16d08a9bD0dcE834a0957091,0xc59f84379ced45e3526456807e931037d7714755b4fc52125b1de685bb575003,50127
601,2.5,4387598,38483084.796588880984675254,0x5eC7E23CE9C22A7c25D09c8dA300A1e520427f65,0x655c28db98fce8098d865ccb6b83aeb3c70e67470c51781d2a98443d06ffec8b,50162
602,1,4387606,38320244.801992265334675254,0x3DB3326D3a5d21691Cbbd9E6FCDbd40a57920935,0xb8000b431b723c625b8180512bfe100808cbed03d745983016e0c8b921ebb082,50335
603,2.498693002,4387607,38314598.805443689084675254,0x09BBFE0eF12a6bC38FDC60E3E12c5B8aFB639b74,0x4ceb4836a1e564e3c26ef3c5bed71903622b4f673a951c2e9b073dc15db7d84e,50341
604,2.4,4387624,38135640.243253828534675254,0x1504933A58C3F22d106e738D7fCb6F49F1067D1f,0x029e9e2d67cf9885c88d35b5e61e2e11dfe84cc3427f7e21fe3c9aa9ca83f943,50532
605,2.5,4387633,38019294.334344283134675254,0xB63b22F3dDcC7f469BCb757a5b64a3848f4c4f03,0x531976c8dd607b09445cbd9ffceda2eb8ebe12aca7e5d711d527c98b71f1dfa1,50657
606,2.4,4387643,37908802.706953748534675254,0xC52d64E1F1dC359E563C8394f5Fa822De43129c5,0xb23a3e1de690965c3012e10e0d9a9b5b5dc93c1de8c4979d05f1545600b28850,50776
607,2.5,4387652,37802109.797570840034675254,0xF51f3eE2f1F4D9a697D6e91B94dBf61D6Be14D58,0x62ce46260ea83ae98c6c589fd720121dc7cbe0205515f4f4a49fa5995d0e9862,50891
608,5,4387663,37681294.337253801584675254,0x9e75F8a3698BA5f924AAd561488e052078B23Eda,0x091c212956f3b887ffdfc3212086b3240362e2b516d9eacdb224373841ba40e6,51022
609,2.5,4387680,37419220.547229255734675254,0x24442F3A4C860446dB35085Ffc5Ce313E9E69Be9,0x4a9430f1c28a6eeb2f6d680635fcbca453ff44a4c977a1c7096b6cc06bf10fd4,51308
610,1.8,4387706,37096767.696644829834675254,0x39E8c9a6F89f5589a8dc4a10716611be4E989E0E,0xcf41c4fb7c053c7e12030329fa105b59892bd5f3f36aecac45199b523d197435,51663
611,2.5,4387711,36999436.037991756184675254,0x8C7a86e7177a0AD3cAAa0d8958eaA319e52d7F67,0x23a9c419870ee740f077ed9fdeeb5695e16c00e693a4e558c05d989c10d8e4a0,51771
612,1,4387728,36835004.840381044134675254,0x8AcC5677F98b86c407BFA7861f53857430Ba3904,0x82bdb48f707aa4652bc6147a4ad3e913cc4a00b4064a52d4dc2c48481dad4089,51954
613,147.5,4387729,36813376.550465883734675254,0xB63b22F3dDcC7f469BCb757a5b64a3848f4c4f03,0x56d1cbafd22edcc47e87f3f97c00811bf6abeac6c3e4d84160725dd516d951ab,51978
614,1.33,4387746,36592203.092267324884675254,0xA322bba389ED2C35819582d798C3Fa6589Fd42C6,0xce73aaab9eedd9cbbebdf6a3373e1058b719ee3af2b22fbf586181e38fc24532,52226
615,9,4387770,36319731.759170212234675254,0x053a3f09D42d6A4b7e9FEcf740ACcd70dC5703C1,0x2a894de4977ae4351124c37f80c92e9480da1b4f5b91534790ec5a1edac3b9ac,52534
616,1,4387775,36251856.124247231134675254,0x622b1e8C2F35FD6bAC8243d5aa68A5F329493335,0x55a8a0fba85268a57d2e6f355209656533011c067eeb4ca56f70924d40eff6f3,52611
617,9.946126373,4387779,36229872.201498128834675254,0x008fEC9ff8f6D98377af2f71d00A065298ACcCB6,0x95b191bc137749f7d7cd6da3a7cd330dbc981f7325b9efb13b73f9799d4264bb,52636
618,0.039,4387821,35802886.956364567134675254,0x665e6e4089E11eBc5ec7155a1C2F54f7254f654A,0x998c35cde677f2111bb850d45b005ca032c459521d4efed6722d107c1b7f994f,53126
621,2.5,4387822,35770876.675863564984675254,0xC2Db660F1DaDc403345b62445151f710052E3Fbf,0x3ebdf33dcd3a185c8f6bb3d926a2217f978af5592356f9e41eb18ab0f2142d86,53163
619,30,4387822,35770907.425863564984675254,0x75C586E82ddF56b2B958Bb56e77c8B373eb79539,0x45f00e390fe368712e5e133862c7665978960db994f6dc10dbe4284db5898fe1,53163
620,0.75,4387822,35770877.425863564984675254,0x8cBE19AD51729152aa5F678017E4308BEF3d93A8,0x725c168afb1c785d56b190f31a3fcc624d5c80e0c7be8bace6831790db8dc303,53163
622,3,4387826,35731883.253206235034675254,0xDaf3f7f611eFA83033155D23C3EbC5B52dDBAeBb,0x71af91f45c723f07249075514f859fcb5fdd17cdfae1e0a77a0ec51e5cba9003,53208
623,2.5,4387836,35609539.974056893784675254,0x231F74A3e5Af12fDFEFD2Aa8505E4b8ca1c3fFE4,0xc4538a86b382b08810d9aefe17c994d3bcc3dfba39a4c0b3b608850e8fe3d905,53350
624,2.5,4387844,35526255.646355637984675254,0x009643f61C7cbc91404aE77Fe65542D098B822d1,0x478a390254e74008df53735e7f1967cf235408639e6a2ca82f57a191ed1a3549,53447
625,4,4387857,35425421.115265533484675254,0xFcD8d9d843b3a5558a914Eb74b0ee05E7da49f59,0x3d34634f5fc01076d85387c6192f51099da52c00e24f019cc9b7cec09e8a5901,53565
626,9.9,4387859,35380920.167257485184675254,0x334bb3984BBb606c9D496ed5480f042DaBB34171,0x030406011f0083dda9a2e5b56c6b7c654995387c46aa31f9e643b87f025d0aeb,53617
627,0.25,4387861,35352003.658245773884675254,0xD34798e3Bf9151c1D576a8D8cCFd740405D532c7,0x5a493a46c6857a242285c86068d24ba4e8b77082913111178a54f0123825f3b8,53651
628,2.5,4387869,35301753.618898841484675254,0xB7184f8A879c536e8C4E8f84866101A3c006f7b1,0xfde88b04e344abeb29382cf785ee7cbdb962dffbf10aff52395ea55384a9e34a,53710
629,9.998686072,4387873,35276238.400988154884675254,0x85610Feb8483Ab5DD5705c9ceE3a684282524558,0x09f02b58ecf8582c6d976da68290bb854b1163e174352a3865e7af435536a6fa,53740
630,2,4387878,35239658.384878411184675254,0x8304a27fB33f06d38Fe5F99f69921F42497b189A,0x8d2740b710f7aefd54d2dfd3685692306449eb67b5aa7c06384a18dcc5fd3597,53783
631,1.378,4387879,35227086.603864041334675254,0xE527989220B35Bb27BA3aCf266811369A7559Da5,0xc01785075118cc16b912e4fbeaca0fb6495f05d89c8d1b15d2a7a5b446818fa3,53798
632,0.06,4387886,35127891.762024860484675254,0x1663bC059189A88FE6593E384D403E034E3f0Df6,0x53e9b2da35823c8a5283b133543fc276e8b7e03d3b9b03b1525a812d27819704,53915
633,2.49,4387888,35111892.152331781484675254,0x7C31755f9374c238248aD19EABf648c79FF3A5eD,0x865c13621ffa3db12b054ab1f7a86987ad006249ab02410ad63ddfbd7e7f71e3,53934
634,2.5,4387904,34858558.179220026934675254,0x6B4f75bE8eB1EEc85Fd0b4521A1fD8D72FC670A0,0xe1f158a86ce2be77b850b1e525e1e6efe70de9cd04c0e564c8c66417a1ce1764,54235
635,7.5,4387907,34776642.617389698884675254,0xac080E2114232214dfCd5215121848bBCA8e8FD5,0x37193f27b5b66e3ffe0889d9eded1dcdd0cb6b930127b5b888d6ad8ab7fbccbc,54333
636,1.8,4387917,34699071.124304737034675254,0x4E41F0d72292Cb0726870EE8D7d399d4F4De090A,0xe4d0f688372f05ec2dd0c99e4bfc2a2d6addfc0cee3d4639deae4706d01822a7,54426
637,1.49,4387934,34489269.013715364284675254,0xf2705316CF2beE0fD5Bd1B2F55d99F351eabCa48,0xf31568205ccbde6eb36d1e02c555d1ead1de3c73a267dea5d176832b21404d38,54679
638,25,4387934,34489267.523715364284675254,0x157B2595603d7D87Dd3199F871D2f8a1629ae3c4,0x8554651c69082a39631163f1781a5426948b2a98712df7e22321c36f8b9ce70a,54679
639,2.5,4388006,33817187.803515115984675254,0x28548311f0D6C77baFECD57373c9300f34C15Dc4,0xe8bf15649fe546228e6dcf2e7533d34087d7e8c1f71e0150712d8ef3f44f4fa5,55502
640,2.5,4388026,33629114.023607093484675254,0x7Bf37030452A34FF3dfb9ee1e67CB416e8419B30,0x344e611b57c68866a8528fe3d376b8200eb25bd53cae2cfb84c6020e62a53029,55736
642,0.10438,4388054,33355661.243857938934675254,0xe9E148fACCba9e937ae4422C00565975F3C49beC,0x423aef59f543a16ec06b39cab52514bd363e75a12b685b3a2dccc3f150e61d4f,56079
643,0.060616752,4388054,33355661.139477938934675254,0xc609048934b68f15C2EE14c34bAD054C32d988A4,0xc5c74fe9557c7b04f5ca57f07561712a49823310dbd0d26da3caf747bcf6a8a0,56079
641,0.165003248,4388054,33355661.408861186934675254,0x6CED0106Ec4140Bd1757aBB9b154F1C73E4Fe3e8,0xb5b74fb7967d8965e65cd68ae8f241a4bacb0c7bfe6ddf52ad26bec5073e53ea,56079
644,1,4388062,33288358.792026775284675254,0x31453116054cdB47aD9f34155Dc54009Bb732688,0x29fa8dc00bb15be77e8d781ea03172980046afce4a43f7edc0be5e0067adb994,56164
645,2,4388065,33234660.333771060884675254,0x3D283bECf3CE2629267b5C855dC041575ADEEfd6,0x75ee7a4b4b563d670ca4687a510081d6c6e6f2b0155328c8beabb6e84d582a6a,56232
646,2.4,4388082,33024768.115556193334675254,0xb2b61E9Fb8D6C826bBfC0D04163BCdFb1958E650,0xa910b88b24bdae9a8a99598546e8949a1001f377c7b5be450cfc2c37bcd9a60a,56499
647,30,4388110,32686300.524677180234675254,0x91A37680f88468CAa01B871D35286FD8393BD623,0x055dea0f73568c48dbfb035562a65a24944d72929081de77036cbd42e913eb58,56934
648,1,4388144,32285032.503280769234675254,0xBc1879B8C4F156FD55d97Ab77db151388fF4EdED,0x2c45ea060358440dc6ea424e7e2e144d3483647803839a7216bb3dc3771a19db,57457
649,10,4388145,32272087.919911232184675254,0xa0b9592bC44E0F285FEFf7176919c0539e8BC1D1,0x5c7aed044c1195f67f449febf88ad1e7a2a31414876bce3ee7b00904f6da1c4b,57474
650,1,4388145,32272077.919911232184675254,0x869767d321A4F90e16B498a9BAEa738064C873Bd,0x626d6f8e79872dc2b9bb1beda5b6caefd752a338e42e2759c45d66328a74a640,57474
651,30,4388147,32259151.353394847734675254,0xfBb108E41465CA4a7639Dd6bDDfdB3D4F538F312,0xf07549e479ad624b2ff37b161a3b5b7edcc5f2931eace6467fed7fbb9034a8b9,57491
652,2.3,4388147,32259121.353394847734675254,0xAcF141FbA61E182006C80A2b170CB21190033614,0x4834ff486b7bd84bc5be0d7707e6a1806577527ff8ea1182fa977599e92edffb,57491
653,4,4388152,32207596.205591404734675254,0xd006DC58B8E8077fEb2cea24C2b602A3DCa8781A,0x9d25364959d2308209ef677193be53a1999d1d517c18212bf45bf28988149819,57559
654,3.9,4388161,32150568.476871860084675254,0x76E489641d6866A6ef022dc644f6DAB87C49b88e,0x482a89b7da9781bc4133b9aebb9e69bd9f163dfeccd576653ccfbd3b2fb97c53,57634
655,30,4388174,32016323.537947988184675254,0xd44ed3689A9539277F110Ce5503B7914C2f68146,0x6d1f47f0ceb18885d0e84418e5bdba7a8f41991c4d48654a2a89f23bbe17c547,57812
656,0.5,4388225,31531405.873003299584675254,0x6C2D8d53B87E8cFDFCF771313F85E950277032bf,0x8cdda1163f5472165e7cc19a8c5cdb8d6303d8bb06100dbb8bf9e9b6323ba39c,58462
657,0.5,4388243,31425256.668391647234675254,0xA66962823180C925Fd7Fa22Df195a67b39Ea9E90,0x7a8df331e848773ad67b80b5def60ccea33ec076c36d39c92f23f7389b1bb39e,58606
658,26,4388246,31352531.346808020034675254,0xee167E321Be3e024617445F03c5EB771DF00aa7B,0x559d3ded2481220d7e1458b840b04b46dc3cbdbb498036b418169606f0fdc8c7,58705
659,4,4388262,31230270.748060725534675254,0x5C281D4E9eF3d5Ba96E2387Cab50374D7429a5b8,0xe0b751278e8652e3240fb7b8c1820efd089de8cdba09003c65c6bdadfb86c7d3,58872
660,5,4388263,31225196.881626469434675254,0x82d313F325b3c9B63502BFFE9c01361037086E99,0x41534211531376755e509b137d85536c47e9094394b302042f0b239b449989ae,58879
661,1.5,4388270,31096486.192926644434675254,0xf6B98aE16b8b8D14091ae87f477F7661B696891b,0xfff2b29610ce8cff9c7d59bf187087b6c8d99a606d65b027278765ed973c4da1,59056
662,2.5,4388277,31003043.573413155034675254,0xB35Ca4bE015b7ece31033EAeb8e4a219914F16C1,0x5aff0cbf47e636c09291f3c29f0a06749f209728a5cff5e3679f8ad2e402ff53,59185
663,2.5,4388291,30919263.602972372234675254,0x2D0f02dCDe324461DeeF50D5f84AA18B9e94f114,0x0a2172fd73f18cf2b4f8b65e000787bc1ecf036ab187fbb5c3af79235fc2e4d7,59301
664,23,4388302,30827882.304570346234675254,0xf2705316CF2beE0fD5Bd1B2F55d99F351eabCa48,0x9210fd94553d2e76355bdd938d710f15086cdcd25c378c8cead2e36cee036865,59428
665,2.5,4388311,30776998.016894948884675254,0x5De261a82F89711bb73ad6e011562854474DF1d6,0xf86d9c98d727f59ffe571a7f55eae713ebb567fdc228f3ecf785e1d50509d45c,59499
666,1.2,4388312,30771260.350617041234675254,0xC231dC7E55Ec4b6e33ea3ea6D77d88917D879781,0x2ac286b5a6b48ec5f08d77b500a6e9fd1be6967323bec31d529c5a257ddc533c,59507
667,2.5,4388327,30605740.237805898734675254,0x8dBEf7F6662c554F82B36139880C30358412c183,0xee75c67d49e0d9975fe2533ae834546ef6f249466d2ff35348d1e9b28501a18f,59739
668,3,4388338,30507710.413505546184675254,0xEe41061E716696b4772795A846DE1DE33579EbcC,0xe43e197aebc741dc4d1a12be1fe13e8883a82f232279b04a4dd87abb8a89a26f,59877
669,0.05,4388349,30403180.463472296684675254,0xF36bd4F18fC24856ae0ffcAe2F391992534bfF8b,0xdf2e00f8573b260fcf24737c2b8a938dc5b93c4005a4abf9b5161834f42607f5,60025
670,2.5,4388423,29746673.446599362084675254,0xeB171B036fFBF81D21415326eF1DbE5192fF5fe6,0x8aab79b36887899f0b5337db79dad348a3db7386afc996c0b8e46c1297b6faf3,60969
671,1,4388423,29746670.946599362084675254,0x198eF1ec325a96CC354c7266A038BE8B5C558F67,0xc2860f526ae83ca9709a8f594464508901817248790977231daf1774996dd037,60969
672,2.5,4388429,29692595.712404768384675254,0x21DeD86B3E2547762eC42F8c8c408D4c264394C4,0x5dbf34a9a32ed9b1afa28aa4d23f7f90f243122e584f4b63b628003f9ca781a3,61048
673,0.96,4388472,29301998.019028321584675254,0x4b5867809988B80AB32d670aBdAfCD11F20a6fD5,0xcb12c7a066bb5c882e652f8efbee9706625ef8c18a34d89d890f4803101d9e37,61624
674,0.3,4388473,29294545.242097845884675254,0x8a3C02f544A265Be4D0DEB07CFA5a681BD044905,0x24c21f4f73bcbf9ca8b7cc94818c7d8020d5ccb059c119c5e44c283d943ecf8f,61635
675,2.5,4388477,29248836.327418334534675254,0xf88B824031d3E83Fbbcee0AddcCbBcAC449b4820,0x3242d2c75d6a16d08d043c8d13c9df08e283c197f2eb5e97f7d9239794408f00,61703
676,2.49,4388482,29174569.209755151334675254,0x2297c66B1Dd0Bb2E35653331e36dCC1C4930A5D5,0xa11393ceff8edfdc3622f7e299112a58a0771f9d36a9704680db77c8bb8ac3f4,61814
677,40,4388490,29016629.599726313984675254,0x2e566f081D51a0e1CF0730bdCD8441474b9aCFad,0xac71f586ca39f7ca84abc644ea2217806c7531dd7e5fd57f61ed8387db35f9cb,62051
678,2.49,4388493,28968801.705972395584675254,0x15E06bE00ED5502706CE20Ab3767184ef65B43eF,0xe72e4bbed1b129efaf89e097da504df824df37f09fc7a208055ee4ef838cd7a9,62123
679,2,4388495,28948274.435220076534675254,0x906b7192d8659994Eb902FEb994Fd68D64f04fC6,0x9fdf32d001f810e2e63522b98e4210f2e21b0ac0a5b313057adba1af05591ebf,62154
680,2.5,4388505,28838655.839100313434675254,0x00552d85D4D1b09b76786c72798C5E5bD296b95b,0xba8451a8a81321abce764df88e59ecdd4bb9215e636b84489fdc87a7363ecff3,62320
681,100,4388508,28783306.287925449384675254,0x719aF1fAc896acf3d5caB38b3159D05cc2645a63,0xc110cf6894d563b214fdaebfd933bad240231a1f19edb9a88069349b55d25d44,62404
682,10,4388519,28701984.495942553584675254,0xFD26f25d6588b752a90e600AFF038A654D64a42C,0xb7a96b2c638f2e558e75258bc994f36676ada4df03e935229a29c3155bffdeab,62528
683,1,4388520,28681692.003937747834675254,0x90EeBF17Ddf3C8fF2d096bc9fe0905cB2bD3d81f,0xdc4c2375cbc227b0f4edbdcebdef8b9bc3e07ab85c279a6b073958f5fcec0447,62559
684,2.5,4388543,28458411.587914353934675254,0xa2A826452cf39BFDD15086A7167f22A877f5048C,0xb739e0867d3e83b2cc65f5a21209d33f683326ada1540fc9380359d6116ecba6,62902
685,2,4388552,28359587.646426563334675254,0xCe1e62e7D985611D7Fe841c5B751D6879C209cb8,0xd695ba995294c8ab4563fd7f8807c5dc7d763d72fb3c190505b58fd100c224c9,63055
686,2.5,4388555,28328652.582675777534675254,0x12Cff2C6A4eb8d568C976Cfb36b04246e0FDc5C9,0x9261e08cc6f8ce62efb9d13d5f186f039d6073fe01a908eed205d1c73ebd90f5,63103
687,10,4388565,28229775.458114567534675254,0xD07A2C152b48aaa821E4eF78f88bc33A593f77c1,0xb4a87d20a01c127baa24983b6d715872d459dd76bdfc70aa9b68b5aba202fde3,63257
688,2.49,4388575,28101941.157814835184675254,0x00283B611db7844Cb5677B311afD67c8e3078518,0x3cb710ffd3c497a1a1995e95b55daaa330b0860d681534613027223e8fdecf3b,63457
689,100,4388580,28069550.838926667734675254,0xBf60f516fd64d82c347072Fccf5497a524dE2e35,0xc4a00a4d0c2b269734b3502069a2bdbb52f3a4934ec0ead43bdb3466321c32c7,63508
690,3,4388591,27992033.436920893134675254,0x06E4780B9f6d04593bF9EbC4B5C8344b0BC45F34,0x078321e27c49480ebb4cfd189d980e4694bc0cda7f67aaff9de22d595c670afe,63630
691,0.347226568,4388594,27946997.172388731384675254,0x009276734775cDE94eBA0c4fDB98078Db07D5fEf,0x5260ab8353b882d69d4d15c8736403c2c7e35ead6599328bfeb4947fcfa29437,63701
692,2.24,4388604,27832221.476665838934675254,0x881679D6Cc85235D8306A623716ff0f444B9a884,0x35bb2765dd9380ba7bb85f2b40be48d25fe928f91517279e7ce0566aadc1f851,63883
693,2.5,4388604,27832219.236665838934675254,0xB58F8c95ad43e90E36b6bf2EFa44B6672Fe26bb1,0x561b0f4cb7dc327a784004181474918ac35085d0a22c0561fd120fda2a953c78,63883
694,2.5,4388606,27792013.505261339684675254,0xB67e21dF62df7b430B3e356a0c5Ed8FeA179f12e,0xd02b004d88983663074e6365f94c7473227575736f976b647fc55678a7930cba,63947
695,3,4388617,27709364.457156052584675254,0xDd8d5450BaC0C3F2275621bB7c647150714B548f,0xc3e2e52fd7c7fe77d3c8eac1c8fd812a15d14f0dfa1be6b6c95c11d48754a853,64079
696,2.5,4388618,27707421.940940287884675254,0xd38e09bd8bE587Aef164F963AB66499e1D1Ff5E3,0x07fab83c10befc89e370e7f9c19f15f2c5f3c9f2aa7fff1ec38eb833ab268614,64082
697,20,4388632,27606960.056361533484675254,0xe88C9CF1116Deee678E3695e28e39234d8530605,0xc1f249ff0c5331fcc70b94ad85b107597fb3011e1ea5977bf5ea0281a1e35433,64243
698,200,4388639,27565329.492638409134675254,0xB63b22F3dDcC7f469BCb757a5b64a3848f4c4f03,0xd43508813d6c1e441efddd68f9c7df7edf8719b7c8fe9870b27467c98732f7b8,64310
699,1,4388645,27492535.949025083234675254,0x8805836c4Ed7e31a602b08432c3de1192Ce33779,0xd51d0437bd2119add4e86e716f4995fe850fbdb8151ffe8c2cf39928e05f0b6c,64427
700,1,4388650,27448646.292583637434675254,0x30b8560Fa7E4925A826B315355fCF05A97F58Aa4,0x103efb893f219349574439738ff9464d3b371538958fa5ee39805db7d495d663,64498
701,0.01,4388662,27377742.137482055234675254,0x312dEeeF09E8a8BBC4a6ce2b3Fcb395813BE09Df,0xa594853914d8c64008622f343ba5e5ce2fc3b6bab5746b8100048c2ad99694bd,64613
702,1,4388671,27292963.170383752434675254,0x3fBee0376070dC952bFDd2786126C0e5C48FF40A,0xaceb989091cd0f2d3f64324a8f5344706013fea6f923e1a5e9addd1c81108692,64751
703,1,4388708,26966348.859696975034675254,0xC475FA475A3C0B121510CF3BC5fcabc1529B627e,0x4a40be33b89427011061b81c8fbb204d250464a37521dc72e095331ff342f811,65288
704,0.39716572,4388744,26715001.341547007334675254,0x031F5bAAa3a01776b8c5b460C20E080c93B441AD,0x65e8a5da63aa83cc5ab7a1510397b82451ae95d2ad75a252ad806281b8c3229a,65707
705,2.4,4388766,26533501.109022573284675254,0x15dc06fB34e41A5AF26F31bD09EFF4496CE6F6DA,0x87697c82079c37c24c07c652e18e30db2b68f970df86453fb2649e985858740e,66013
706,999,4388791,26303242.113175465234675254,0x198eF1ec325a96CC354c7266A038BE8B5C558F67,0xfda7027669afc70e521d711edd76ad6594487f538609d5395263579b7aad81ba,66405
